example_id	message	distr1	distr2	target
881727482290396769	white plant with white center	f352ff23-19db-aac1-7f0d-a2ac387e755f.png	e0027a50-aadb-a562-bf78-e86a90fbb6ad.png	42615fa2-03e1-8fec-a70b-8196ff2b13f9.png
-759520655516386293	white with no stripes	6728b9a9-ee70-37c6-4c1c-89b02c49e76a.png	8c902d60-adc3-cd65-38ac-3ded51757f2c.png	6ee87a42-4c34-fda7-72cb-2f3572e90309.png
5361250152209887936	white leaves with green berries	72289330-57af-546a-d88d-28f5e99cc744.png	f17bf048-de28-c4ec-9ce6-5026875417ad.png	0c620973-a177-2e76-cd50-20fd42adeaa1.png
-605299962032192498	white leaves white berries	5ee32dfd-bedf-bcca-c5c3-504d3451680f.png	f559c0f0-4d0c-8729-d509-1d1f4fdc9178.png	583e8f0b-2678-199e-c957-55dcb6e3fe2c.png
-1183724472270789288	green plant and blue berries	27088aa8-8c49-3315-5d18-01619e39ccfe.png	86104f22-7de6-0a80-1023-b91fcf948621.png	612e4865-fc79-bf7b-3bf3-41f2869f71bc.png
7274965334012440637	white wings and no tailfealthers	bdbe04b1-8171-3f4a-eb85-7d6b1ade3ab7.png	e2f15c88-0e56-ce52-3737-c4b9cd6df474.png	33600dc5-b43c-dac3-b16a-3eab214ee80e.png
-8586543602459592889	white plant with orange flower	7e93ef98-3c7a-a01e-7a7c-f003b05f2fbb.png	070e28c2-cc04-e4c9-f783-b9dc65806047.png	8e44ea9d-4e80-1474-6f05-eb5490cda463.png
2092129322081038567	white wings with antennae 	8f792650-6788-4eff-268d-a9fdc1f3cdd3.png	f7922a66-f37c-66b6-7234-522a23b5e97f.png	ee4865dd-a637-e981-43b4-6b7253f63f89.png
7456578798157034750	white plant orange flower no thorns	7826e845-c2fc-6df2-4f70-9ba72902ec39.png	11a8568a-d02f-4520-a26f-4cad31b1919a.png	9a1e6e4a-4335-dfc8-fb73-eba844cea296.png
-3452001000876126971	white feathers no tailfeathers	6ce01d98-7705-0181-e8d1-4f5cda4c7332.png	4ef66b6e-38d2-5dd5-707d-67fbe0c6a521.png	1ef5e622-5fea-f9d4-828c-1af492fb9c5b.png
-2447734355125193160	completely white fish	d777e72a-d28d-2bda-12fb-907bc97d9979.png	6dbaaff0-8638-53f3-a87b-fec81dfb0f76.png	0d670204-42bd-4ec3-8042-92e4edcbfeec.png
-4336977188691171627	white plant purple flower	6fc94fe8-e259-4488-0c91-e08d4431ac66.png	f8a098f8-48a5-75db-4f68-7a6e4223eeea.png	cac91272-3a63-2b1a-1ae6-d2adf0db7ae7.png
726946180176442076	solid orange fish	cefb3265-79ae-c47a-cc57-29072181cbf6.png	ea682380-5c7c-fd73-96b3-3179c3de5ed0.png	22dd7321-c592-cd3e-62f4-75fd061bb79d.png
8902969371327555421	white wings orange legs orange head	6facdd58-7563-4b22-f569-1928057709bb.png	c60c614d-988c-abeb-7843-fd7e329b927d.png	331c1f90-1eab-b74b-67af-137612793d22.png
917191954958030000	white wings purple antennae 	bb9b8304-7ad4-b5c3-2824-4aebaa73e8d1.png	4b689bb5-4068-c1e7-12cf-ad630ae1e68c.png	01788a63-16c3-6560-4009-37582e68d21c.png
-7813719189430162982	no feathers	5debcea1-e67d-5d58-6121-d62961a1a2d1.png	6f625ef1-3802-c626-1a56-d8205be48eae.png	9a485ad9-ccc6-8033-a4d7-7c58521a535e.png
-8950480624851468563	solid white	5e136636-d3fe-8255-c0f8-45fa3957d4e9.png	b93bbdf3-efa8-ba36-27b8-68f59af27fd4.png	24f34178-a3e8-bd82-d0d9-2556c0b298cc.png
-3282857590662493999	white with orange stripes	4e6be2e2-0cb6-7cf4-32c6-773b83928b10.png	00abd13e-b26d-4067-30db-3d91fc7909d9.png	d8f2b036-892e-b603-dcb9-d7d838f1efa7.png
-659920042928417050	no wings	81bdc18c-b064-9957-7423-517f4d4c701a.png	f2d8c921-206f-56cb-d18f-0f6d10d7af4a.png	6cec7823-8a7a-f214-d9e8-3cc0950c6a02.png
-7347057317253124025	purple wings no head feathers	08603fa1-4e57-8c30-78d8-0e212211bc73.png	db3ecd3a-3dbd-1f8e-8750-622618ecd880.png	16d7e9c3-8126-7ec9-b8ea-5a2d85e60ef5.png
-2402067132928443661	red plant/leaves pink berries	b7255edd-c799-73b1-7eec-000f19fde127.png	c60c11ae-11a5-f166-339a-947b78364598.png	9092706f-f7cf-ea38-515d-8398fa69f9ab.png
-7714271547012273247	purple with orange stripes	0157cb4b-8c3f-06c8-ea53-6b8be3c6d9c9.png	4fe0da71-b772-2ed8-08b8-b67338b883c9.png	05e92164-d23b-9249-a57d-e6b54d39376f.png
123340663637486287	white wings white antennae 	2aee396a-1986-1c0f-479f-16ac6035f21a.png	91f0d594-7134-2e53-6bee-3ace9f994f8f.png	50127e8e-148e-ed03-4d55-ebf6162a44f8.png
-2752940183322816204	purple plant white dots orange flower	40325e75-7f36-e442-7293-38b58ee47814.png	cc2857c1-0b6f-5931-50fa-5d66e1034389.png	29b7ee20-c4f2-6daf-d23c-7e2d1c3520c9.png
-21565974837186978	white plant white center	c0a018a4-554c-7e5c-0026-cad3f572fd72.png	ba610f01-48f2-0f74-c8ec-9fb4d4189d50.png	ca0780d6-25d4-b989-e92e-7058d89b4d37.png
-4965123522951751659	purple with white stripes no fangs	76a82324-f9d8-7923-c5b3-8ae7d39d361a.png	229bfa46-60f8-c16f-683e-ac22eb8cf312.png	74cf817b-4a0a-81de-6beb-d5e553a4faa2.png
-5231300382766474055	white head pink antennae 	9338d83c-b2f9-94db-4894-f146c69f33c5.png	82e8a7ee-aeba-a79d-c953-cc88e9498cfb.png	02428fdb-ff48-c69e-ca04-5286c34d6505.png
4612557477460667617	solid white	f76c229c-76a9-fc6a-4389-cc9c7497acec.png	17001d9b-2dca-984b-95d7-7c5efdbc211e.png	8fb28167-9260-1d76-d13f-bde8b24dc094.png
5723348778195300132	no head feathers orange tailfeathers	797a8a9a-065a-2d5f-335f-53eb1f115aad.png	a3445698-aeb1-ae1d-e4f5-921e374ea222.png	fc598fea-3d98-ce6b-53ee-bb6a5864ce22.png
3854204506614756707	orange wings no feathers	0a6f42e5-8f73-ae67-fd0c-27d85812d8dc.png	938d6fb8-54bb-ea3b-0594-4dce4799e62d.png	cbd6e6a1-974c-a6b9-3dfc-a4426dfa50a2.png
4240191585287830956	blue leaves no berries red plant	5c8c7db3-b19e-bd4f-8138-110a6aebc1c2.png	c2cd3df0-eba2-76b2-1c52-cc84821d6ca2.png	5ef9a8ab-6285-c586-db51-8b9a4cd2cd8b.png
-1114094474583676840	white plant with thorns	5ab4bf0f-b7de-c89c-df09-b89dcd21d36a.png	922133af-b851-c5ab-1b83-0b39303068d9.png	aa037fb3-2e9b-73c0-6f11-be76f53390d1.png
-1252644193607337459	blue berries red plant	0790b758-3687-f391-2b9b-3bb630531858.png	3eb6f5e6-1350-9301-2e59-9a404f333a80.png	36e3a0ac-74d0-f4d1-cdb5-80acc59a1189.png
-2675740437101574122	white wings with head/tailfeathers	c7609193-8716-54b4-da3f-03b4bfbb0c9d.png	9d4ede27-b91c-196a-e5c7-56e0a155621c.png	0e78ddbe-f1bc-2a17-59f3-f6f570d20f62.png
4090918975653331850	white wings/body/legs	8473c7c6-deb4-76f1-49b2-2e42600eb2e2.png	f5915574-ca23-0559-2a98-48a10ff74245.png	b73fea4f-227b-98fd-bd80-2a9d5620beeb.png
2730732948063591251	threee pink stripes, the rest orange	8dce4bab-9879-b28c-7292-e2d55a3e2a39.png	165e747f-92f1-0118-53ff-fff391e3c388.png	003823cc-ddc7-6263-0d96-ac7e886ea057.png
5329938235114653898	orange stem, purple flower	7c2544b2-76fc-6913-9b5a-dd841fe9128a.png	05687887-0248-6c7b-0c37-3009f1936764.png	315ea820-198e-09ed-d2ea-329602c31130.png
-3458870278264886587	purple fish	ec21a889-0dec-00d8-b23e-beb1289d0c0c.png	5930c5c1-b6d5-1d12-72c4-5d126a4a3a7b.png	983da939-99e9-a976-62ec-80e5558d6ba9.png
-563595450723102050	all white	0ed7525b-036e-8da9-17ec-78547e8eb717.png	6278b0d2-669f-33e0-a019-dacc4153a76b.png	bb43fc0c-e276-9514-48e4-3ee0472ebafa.png
419780920589590969	green trunk, purple beries	5a1b5b2d-1e0d-9eb2-5ccf-15564f030e4a.png	6f6c8aec-2da2-ae51-e493-8709c2dea950.png	049c931f-51bd-bce1-fe09-d15a47035683.png
-4972988087522077855	3 purple stripes orange body	495149a6-b596-9e41-9df4-74144447328f.png	e54ed49d-230b-5260-5517-9734194d9c5e.png	00ff5e6b-2463-90c9-e69c-00f7a3b0d2a0.png
7426319744398493400	blue trunk	40566f9e-a97a-d50d-df17-895e69225b51.png	34a34263-4171-c68b-e3ee-185af9e5c9e4.png	e6325058-ee19-aa02-ab7f-93e37c13f4fd.png
1496976957682462710	purple stem without thorns	feb69f73-a0cc-d780-4cf6-a0011f8843d9.png	582f381f-0daa-dd3b-79ab-c12d68131922.png	b3563875-e17a-90e6-4105-c1631b8c4ebc.png
-2910349817269031574	green leaves red berries	73a4b3eb-03f7-9342-98ee-81cd5b4daae1.png	434cf857-35e8-189b-3358-8d20980b3ee9.png	cb41cc63-0a00-efb3-5bf6-85c446cd618c.png
-1333659323079761990	3 purple stripes, orange body	5552d466-3cba-53dc-0ffd-3380c6a31b9a.png	c072e299-b463-681f-4fac-c99daefcfc90.png	e8e22718-a045-7f22-eaad-6d091fc3f88a.png
6796329882468524935	no tail, pink feathers	d193a223-73f2-ee66-67ab-3cd9da4ffb92.png	edf4bfab-61b8-df63-ca38-eb63b55e6e21.png	d6d93c91-535d-9634-3847-cdf0f9a554d9.png
7364373458233690689	no feqthers, orange wing	86c2a273-99c9-c88f-3176-8711b272f89c.png	1ad2f881-180f-cfe7-e4b4-5c4499892354.png	49dcec5e-5018-d100-5b51-633c11fca0fc.png
-1186757901893382568	white wings, orange legs	78aa8705-abca-fd01-e509-03b50414e934.png	ad91df50-abf4-dbfa-b9cf-13d04717e882.png	f1ced613-a65f-1aa5-4f04-2de78d88877c.png
8182170385678542644	all purple	5a8546d7-338c-9d91-3652-f8041a3c6a77.png	b6679b05-7a76-838e-6bc4-c1dec3ad5cde.png	cb6ad153-89ea-cb4c-fb91-1d166d33031b.png
3074670650691652002	red trunk, all green top	500b6a6a-6c7b-14bf-58c9-7e40e3e7fde0.png	83a737c6-f928-cd45-0ddd-b59ec42e9426.png	a1fb4c2b-d927-3730-eab8-56a13bfe10fd.png
-2226116251757336450	purple and white, no orange	1a788e3b-aa54-eeb9-f1ab-97d25b1693e0.png	34ee3c2f-e9ab-a8df-3d7e-1af863abd6e6.png	cf49553b-01a9-ad10-c412-b1a6aebe4ec6.png
901040864036801921	orange body, purple antenii	3e2c4f07-1fa4-c15e-616f-446be25f6fa2.png	49960265-949d-e522-3026-caeb8bfcab1b.png	4157ff5d-2d5c-a873-e095-025e243c0e39.png
4958381552935009409	orange head, the rest is purple	eea41014-644b-4915-4833-72b4ea5e9f6c.png	89323fd7-3727-b8f8-09e2-0e0f41f3a596.png	81eb8031-8b62-b7f6-41f5-83bd9e8f7b63.png
-9107302112788024876	white and orange no purple	0e9c42ca-b2f7-984e-7a4e-7eddeeff02fe.png	69c98e7e-4ee3-c1ec-379a-0f545b90372c.png	0b9c05ca-10c8-f481-2824-f941265bdc33.png
-1039336433047036341	all orange, no head feathers	0ee24195-a92a-1c84-19f9-1182269597fb.png	9d2467a2-125e-c1c6-56ba-61fec0fd4476.png	f293722d-6cfe-5152-0df6-34e6a5bffe78.png
-6625339860292469222	no wings	e450c267-848d-de17-715e-bf275f5c7a6f.png	7ddd8d4d-75e9-1b65-417f-a59a8ac840ce.png	9b7b6ffd-1e7a-9205-eeab-437e932e42f8.png
-4480913668498756659	purple stripes	6869749f-edf9-b42c-2f69-3292ec4ed29d.png	73d4076c-489d-b894-6529-c30f8336984a.png	0bb24465-1315-0e0d-1750-d90093439102.png
-1381754178473965158	purple center, thorns	b09c1bd2-b7a5-82fe-357e-bdab9614c115.png	1161a316-5465-1320-ce21-8cbfde8c7775.png	d931ce86-c4b1-2fd7-8d95-830527865686.png
3964400125881856461	orange head and wings	8017856d-5404-0b77-c200-a1228ed34d7a.png	9aa817b6-48e0-741e-948f-15bdb20dff1f.png	abef97b5-eaa2-c429-f0be-a4bb22104233.png
147417568317486101	white stripes, no fang	fb0d9be5-0d91-d6d5-e31c-241eba7f01c8.png	641c98fc-2bc0-1329-2b4f-c9121d52b29c.png	8f0459f4-0eb5-f550-5bb5-b25c9309b527.png
-6863723115075275322	white wing and head feathers	c70b188f-aca9-c2c6-ba7e-064a11a710a7.png	6a200f27-a16d-fe6a-460c-c79e07cdcfad.png	cb0f0433-e392-e045-a353-3a34682e7ff4.png
9100994764707372511	green leaves and purple berries 	be210bbe-0bc2-881a-ef4c-466664675462.png	baefa9ca-4cfd-98da-1556-6f548660c69a.png	92dff369-2331-5625-af56-89292613e289.png
8149343652394052381	no wings no antenna	27631dc8-286b-7d2e-d8d6-4338188ba950.png	08f62dfc-e302-7795-521b-97de28456525.png	fdf7fd91-34af-c2e9-33ea-e42b100fae0a.png
-4951473222756776237	orange stem, white petals	073ec495-6a83-77de-8cab-75f576a43afb.png	5ff4e526-2c87-f0f6-74e7-a5a538030edf.png	de51bd9f-2dd9-8fe1-3913-2f7cf77e17f8.png
-413232504519223362	red leaves	cb67831c-8e61-112d-b62b-fd72deb2e948.png	d4b11ce9-e6b5-1880-e37b-dc8815ff36b0.png	91e09e85-f275-5436-6f97-086002836c1d.png
5452775876966209978	red berries	698c87fb-e493-6f5f-34a2-7c4c87821c86.png	abb0004e-e9d5-8f4e-9dce-ab7eb3be8ced.png	88fb1c3c-6e05-f23e-f325-be2d1071a1ac.png
-3106042138712316832	orange center, purple petals	59a82395-91f7-217e-50b7-0980b83f8c56.png	d2c117c2-6fe5-4566-f618-b663c174124b.png	659c8b6d-3712-bfb5-bdcc-ee77421c3a98.png
-8185715888747390526	purple center, orange petals, no thorns	77fdf236-8706-7d63-38fe-9a15f110b9bf.png	4dc1b06e-d961-9769-8cdd-8a355fa1a891.png	48215324-af2f-b214-53f3-18382f46d56d.png
-8450797335185162285	orange middle white stem	8d2fdd3b-c9b3-788d-d675-97a2e86a2a58.png	1be1b628-24eb-39ac-f172-c22aff4f6b6d.png	1e6911e2-9e4e-763d-aadd-d4b9f3a81b4e.png
-8759725586985705655	white feathers, white wing	e4c1e757-2f09-58a9-a49a-7ab607d1d77a.png	d117f33a-be4c-ac9b-b2dc-32a4e5a8784c.png	dfc43613-bfae-bbbb-4f69-a85f60ed006f.png
-4160409019439718310	white wing purple legs	84da83a4-b734-6b9a-011a-1dac4ad47988.png	cab40c5d-ce21-a5b5-9a00-a1f66bbdcaca.png	c83a63d5-4453-2999-0ea8-1bfdfd218dcf.png
3069873823208836921	orange antenna and purple head	eb2aa3ce-be3d-8af2-5275-55019ece1738.png	ed011d0f-279d-9735-aee5-4bff90a366fa.png	82581869-4e41-fe3b-41d9-623ada6a07bf.png
6616027946639084369	orange antenna purple body	0b5b244d-8602-7453-7a37-64b9add1d750.png	2a6abc93-11d4-9a44-3d5b-d5f3d5484736.png	91cedd8b-20c3-994f-41a8-5d83fedf2060.png
-6909329311517254139	orange antenna legs and wings white head	48f9548f-5a94-8b83-0873-3ccacf8ec6a9.png	5c52ba6c-6871-7f04-7d4f-71fcfc254336.png	aaf7a269-59c1-1665-1715-093f73e87130.png
5392392944603907177	orange flower, white stem with things sticking out of it	ec895117-856c-2b7b-f512-ec111fa9f238.png	33e82696-691a-7d12-27bb-66d4a0f075b8.png	870a3eff-140b-b52b-6167-759384f002ac.png
1602949913197938653	all orange except one white wing	e988e95c-5c88-cf36-7f2e-68f404bd923a.png	68bbbb65-7af4-dfa9-ab35-faae22dc099a.png	ea46f432-96e2-5263-9744-6604cc2379bd.png
2983771687645409076	white feathers purple body	28ef6505-6459-841d-2278-fb51ac7fc810.png	85526f14-bea4-99fb-6948-6b9b2d7ec242.png	c4e5b875-445d-e069-2e0f-647825f1cf71.png
-3146631184702947553	purple with no whiskers	9a0c52b9-ea06-11af-f990-aadcb6b5477b.png	6acb308f-bbaf-baec-49bd-45d9feecc66e.png	459388a4-54eb-6265-0fb9-67a6979ba301.png
3673102192282039648	white with purple fin	7255cbf4-124a-b773-7000-952b5a3b7bb1.png	173dadef-eccb-1a1e-f2f0-b54efa3d7573.png	506883f5-2afa-be75-6431-da8b2c80c27b.png
-8604571765116186590	pink stem with purple leaves	77dc77f3-41de-816b-125e-74e85f68b34e.png	4ab3fbbc-b22e-4eec-cff6-3262a011ebbf.png	79bee1e3-b1ac-90b0-bef2-8c46eb8c0072.png
2515166818321482132	purple body orange stripes and whiskers	3a1589fd-0418-a009-d347-ce14371a53bf.png	f67e6c2d-b3b4-b29b-d3c3-683b97bed0de.png	cd9325e8-3fec-f42b-f9e7-33c46ec10ec0.png
2086130999884467859	orange stripes purple body	ace79401-60a6-7cb8-4944-6dc38606cb51.png	53a84fe6-4dd5-9d94-989f-f9b2082cd990.png	a7c229ec-d3ac-c679-f34f-e73b2c57a61a.png
641917266916938280	white stem and purple leaves	9aa9af6d-2c65-83a4-a924-c31d38aa0d8c.png	09068828-16ab-8bea-8a6c-986d5b6794c5.png	ab6d96a6-b3f0-d4ca-5e71-31daf181bcb0.png
8969449763128734799	purple body back fin orange and little fin no whiskers top fin is orange and the little one	4d8fad35-b607-0ccb-6c6e-63340bfe1c77.png	a618e08f-0de5-426c-90a1-e31d2a76b00c.png	86d9c655-7ae5-f9b5-ce3a-02b3d132a076.png
-4302926253292286853	white stem with things sticking out 	493f8e82-22cb-aa1a-7575-71bcd11fc404.png	aa24c365-b995-c330-018b-93d5fe42a895.png	3c6ed4cf-46c5-5d47-d222-b54c0b6e9751.png
-8013564557569652010	orange stem white flower	b38715aa-711d-c4c4-6519-5c2426939eb6.png	e14484f3-2812-1a42-2cb1-b02042a36d32.png	08868cf7-4d88-eaa3-e04e-e9238d813a83.png
2373275921165356011	blue leaves with red balls	092cd2ea-0ac5-328a-b9d9-6c58f4c30729.png	46653836-d1aa-e46d-3739-b61c8e6cb2a9.png	e47e20ab-153f-7208-6e63-0092d9cdf53d.png
332550524663887426	purple body orange stripes with whiskers	7d601216-2a13-4992-8857-94c5f6ca68d6.png	84b8eed4-37ce-9c93-ae91-54e98d1ad930.png	b614d97c-d0af-01b3-b224-0af2bb29be68.png
-1194984658594281696	purple body all white feathers	ad8cc3bc-3e80-35d8-fdb1-eae5296ffe90.png	11c01c51-3fbe-a2f9-3a08-aaafea70c906.png	51e2e1cd-795d-53bf-f4b0-ceb98ee87c7b.png
881087957595122765	white body red stem and leaves no balls	168fc5c0-ecec-d3bd-3694-847a30144ed2.png	6602c02e-8ead-9131-e973-6a6200cbbb7b.png	07601a68-d243-39b3-9732-ef0eabba5410.png
1241907623200815825	purple flower with purple middle	34c70db9-f569-5085-cd7e-ddcc648f3a1b.png	09b39c5f-a89c-7d16-9756-088520d691dc.png	8e2c69aa-020f-2a75-326c-f6aa8b04282b.png
451206660990106188	orange head all purple body	8d1440df-9732-0b8f-3575-d2ad7b789c7a.png	3003f860-8891-0cd0-01ca-0807badd17e5.png	55817a53-cada-5246-fe32-6cb0111df97e.png
-6238689309260427799	purple leave white balls	0cf1e479-7f11-3ee9-7e76-9fbf4a71313b.png	d7d51b15-1cca-1352-ab04-3349f2750316.png	2a439734-5165-0b58-6aaa-e6b6a1b015c5.png
-6561817187755007672	all purple body and wing with white lower feather 	7b98b00d-b9a6-d770-91c7-1a498a01f0b8.png	b2f455d8-d686-5d61-e699-743f1d2cedf5.png	0d009d63-28cb-6857-09d4-24b16532524c.png
-4758077060968066719	red stem red leaves purple balls	8a9d66fe-4081-5063-21dc-afdef31370e8.png	ff561a70-9560-c984-6e32-ffeca4e927ea.png	9a8ac21c-bf00-c75d-e418-7fe088f642d1.png
2973710570093148649	purple flower with purple middle white stem	6057f389-4935-6d97-c770-577ff155f1bd.png	7a7cedcc-064a-1017-010b-a1f5a2eaf004.png	3adaa25a-8b1a-cdf9-7775-9de51d5b6e50.png
-6165925293807830213	purple middle of flower	6c919ffe-0946-9a5a-2f0e-91254016c8b1.png	fde941ac-8f7a-cc60-c674-6e7dcdc4ccc2.png	69256ff1-f982-7772-eb80-47260b985eac.png
2303277824808197681	all purple body white wing and white lower feathers	f2d0f713-2257-4f2d-ec00-352a1805bc70.png	1620ed8b-ad93-9acd-d80b-550cdb5ae07d.png	5f439e8c-8dd6-7ded-c613-6a7b84183919.png
6168870842614377339	green leaves purple stem and balls	50cbea8d-b3a4-a298-71ff-5a0a41723893.png	b5d575d3-2756-f1ee-5a14-64eede5aacc3.png	a2ef1fa5-3c33-2401-8c88-23192faabf14.png
8757674074782070539	orange leaves and balls blue stem	039e7f26-6915-47f0-a756-8170339af207.png	b7f9a169-b985-9c5e-3d6c-85f1366c0b0e.png	0aa88f34-b222-ef64-9886-1e1ea4a34864.png
-5961649946045905210	orange flower white middle	0d533267-bbd5-7729-c614-030c3c53464b.png	b2a510b9-8b0d-af54-c87d-87a52376af53.png	d4943ada-c9ac-a1b6-2c0a-46ff2ecde0e6.png
-5504205877174258087	purple flower white stem	50bd747f-95f8-665f-dab8-7be3c56eb49f.png	79d70cd5-420e-f20a-3d44-755c9beb5243.png	04cbae26-9bd7-12eb-ec92-2cd49f698cf4.png
-3230764725237747890	orange body top and little fin purple no stripes	2558aea6-e4ba-ce2f-99b0-7af7dd878872.png	e54da5d8-e0fd-2732-3714-2ea0f89d9fbb.png	810d6804-3b16-7514-4a6e-851de14c768e.png
2250753366793011687	all white	2fe436f4-7856-3304-50ff-dda17f676853.png	b54a2e68-b637-de96-b821-215a06853f7e.png	c4b6a847-64cc-3c14-ad74-61b64314ccc8.png
-5865203548201198435	orange body white stripes	9876efd4-a495-5318-7837-599a8deeaf74.png	79f369d0-1954-e7ea-32c7-c7364cb66b29.png	4879d876-0d7f-2503-4f2c-28fe94d44a0e.png
-2932054689678671858	white head no antenna purple wings orange legs	96993a0b-6815-696b-4a53-ed071e80f99c.png	eb358691-e06e-6635-9890-866dcfa3ac0f.png	fe3cff39-aeb2-c8e3-82de-cb83aa1c332a.png
1125840691229759341	orange legs and antenna white wings purple head 	dd14cd42-ef62-1234-6ef9-6c22e4553649.png	9006dc51-d073-95e7-90a2-790f4d8f26ba.png	d57bc8d3-05da-03d0-faee-4e83f3e40b29.png
-6686694356910335517	The center is orange and the leaves are gray	6e79f130-56da-48a8-8fa7-767b5d99d226.png	8db564f4-c138-4c1e-faf9-93393aa80cf7.png	fce6601b-6455-dd00-3176-94fcd4758dc7.png
7212045449263237697	the stem is pink and the leaves are gray, pink and white	d8d29503-2cda-e390-20e5-f2d24ed81504.png	218b86fd-aa5b-77e6-8f91-4c46d287d65c.png	b41d1a57-bd64-d303-8f28-8242d5bd79cb.png
-4138015711589121032	it is NOT the one with the extra feathers, it DOES have all while feathers 	bf9bc1b9-0eb3-0b89-ba20-f0d614e646e0.png	a9ed2346-1d6d-1ccf-60c6-17f865136b3e.png	f2c5bfa6-28e0-d941-7bfd-07833b598b33.png
-8678314598799332378	its head is pink, it does NOT have wings, just an orange body	b913d5f3-2680-169a-c883-ca2fdde923d7.png	8f1cc06e-7629-d089-1e87-898ee0086145.png	398b2597-5dc0-c14e-37ee-80fd338fe849.png
-7252458913151310762	it does not have orange stripes or black lines on its body and tail~~~ its body and tail are solid pink	269fc57e-8baa-448f-b674-6c45c835e3f5.png	61f0f84c-695c-a69f-414b-2edb5eb9e1de.png	fde66217-53b7-9e61-b5a3-891e49188c70.png
-3929717604975157490	it has 5 orange feathers on th bottom and a large white feather above them	2b4a3c94-c16c-f8a6-c637-9c71e3b46ec9.png	ba03ae85-9744-a429-8594-700c7bb0e1d6.png	111e18cb-2dac-e254-bb2e-df4aa9d1c773.png
-4268777893346910348	it has red flowers, but no orange buds	e536e23b-3916-9c67-28ec-a50fcbcd1687.png	c4f710fe-765a-7258-7648-c527ba1f3564.png	9fe09edc-ce4e-0fa4-5a1d-16f7a22b2788.png
8836127877215106488	the stem is pink and the buds are white	6b52a510-248d-c4a3-f13e-fe6776dcefff.png	9b0c5d53-7f04-4a5f-9918-36359d313fd0.png	e2df8159-202e-d9cb-04a4-f910695c5c94.png
2425083662339506709	it is one of the orange fish, but they look exactly the same to me~~~ if one looks a bit larger, try that one!	8a00a73e-5423-2f49-4e79-b0435beb98c2.png	5a6be676-b066-e0c9-4405-e515637227e5.png	98f6ee7f-e65a-a17a-204e-933c53ce30bd.png
6723430275277531119	it has a red stem, and pink buds	19183892-4f0f-05ad-8516-7ee58f944f14.png	b82dd4fc-c2c5-3e4a-ef9f-5b20eb4f33e7.png	17c3aaae-17dd-170c-5e8b-86193cb8a660.png
-7898910285779284320	it has striped body and tail and lines coming from its face	94dd23db-afe7-6a9d-466d-1d913b426f68.png	3441a42f-e33f-dfd9-b0e3-80510b9896c4.png	f6601aea-7707-12a2-62f8-a6199b3adf69.png
7090574167164982618	it is an orange flower but does NOT have thorns	ec4d6859-a272-d1e0-d494-8be48f247cdb.png	b4fe4e09-db40-75f7-4d7b-5c5602c40061.png	ec4d66a7-d587-9335-10ba-0772b035b9e4.png
-7886926768355137463	it has an orange stem, and pink flower	90ba0e71-d7b4-2612-6bca-42d030234ca3.png	711c63f4-7ef4-9ade-1d3b-2aa87fdaa34a.png	6a04ac5a-aa1b-1b41-b202-5c2a74882231.png
-2597665194826321458	orange body, pink stripes	10827724-63c6-82fa-ef94-3f7ea791935e.png	f45881c9-d7a1-8b7f-035c-ddad77d0a7cb.png	f1d6805b-75b9-f7c3-3057-199974ae3666.png
-7324740995658428993	white stem, flower ALL orange	10b66737-e653-356d-65ec-0e336de907d0.png	bc13db3f-d92e-c5fc-aded-aa456fb2e144.png	73597a6e-fc31-bbf3-da12-5e8bc2ec777c.png
-880652948749903836	white stem, orange flower	0960150e-4a3c-16d9-7c23-56bb2285ff39.png	777b8072-fc39-6716-56bd-0903dfd11416.png	c7e9294e-53c8-ec09-3ea9-6a00d145828e.png
-5188477859899314595	red flowers, pink buds	16d8c50d-569a-38f6-fc44-db93f1574455.png	5543df11-2602-6263-c995-9b81848b4886.png	dcbad58b-cc88-6a66-8d1b-d8cd4aa20339.png
-1074077199024634600	has 1 orange feather, but no other feathers	534237c8-1459-69f7-aeb9-187faa4fe8ba.png	ac5c7cae-129b-149d-d797-198671012e3c.png	9ae2e9ec-0c15-3dac-b19a-6e208ed3a98f.png
-6563179966367305335	orange wings, white underneath	77e4a116-ce38-1dd8-63f1-df0f82d2283e.png	348b985e-ff5d-1e5e-e44e-25acee3f6e18.png	19fa5678-6056-acad-73bd-81243bed2e10.png
5138080570631660420	pink arms, no antenna on head	8118f9ed-5126-4243-d79c-6c14eb09f74f.png	d8bef05c-d7e9-248a-3f7f-de842e8af5fa.png	890782a9-7bfa-65bf-4ca6-5108318dce91.png
4491633677273213102	1 orange feather and lots of pink feathers	73b6f2ce-773c-418a-b42a-383d2399a9bf.png	0fc42c6f-b65d-09d6-6c17-e40ebd409c91.png	9e0bda54-b4bf-77f5-ebdb-384bf0df863c.png
2265799143696873270	all purple 	df4bb421-822e-2140-f20b-f777f6612c5a.png	077acf15-7a6c-42a8-8a48-521d89e67069.png	2c578d19-91fd-7d22-a695-3275c590ea29.png
-6072604958650109830	1 white feather, pink feathers below	30b84acf-fbd7-48c8-a73f-3f331e6f6f36.png	bfe93bb4-9ab2-e6d2-8e4a-b1b204634edb.png	7a527eaa-26e6-5d53-e657-7b82c9b91281.png
