stim_num	teacher_label	true_label	gameid	rule_idx	student_label	messageType	text	id
10	False	False	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	False	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	False	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	False	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	False	I	The fish with the big tooth are the target	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	False	I	this was easier. they all have fangs	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
10	False	False	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	False	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	8bd172dc-0e8f-6621-d9df-5a070e360fe6.png
11	False	False	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	False	I	Hi!  Most zorbs have purple bodies.	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	True	False	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	False	I	If it has any whiskers it is a zorb no certain color	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	False	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	False	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	False	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	False	I	The fish with the big tooth are the target	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	False	I	this was easier. they all have fangs	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
11	False	False	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	False	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	52e56acd-dc26-dfa1-68a4-9b2864eb9b41.png
12	False	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	False	I	Hi!  Most zorbs have purple bodies.	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	False	I	If it has any whiskers it is a zorb no certain color	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	False	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	False	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	False	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	False	I	The fish with the big tooth are the target	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	False	I	this was easier. they all have fangs	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
12	False	True	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	False	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	ac1c636e-9c14-85b5-edcd-7d60b24b5ec5.png
13	True	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	True	I	Hi!  Most zorbs have purple bodies.	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	True	I	If it has any whiskers it is a zorb no certain color	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	True	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	True	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	True	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	True	I	The fish with the big tooth are the target	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	False	True	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	False	I	this was easier. they all have fangs	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
13	True	True	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	True	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	0ecee2ed-95e5-7bcf-4f46-fbdce6a79772.png
14	True	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	True	I	Hi!  Most zorbs have purple bodies.	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	False	I	If it has any whiskers it is a zorb no certain color	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	True	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	False	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	True	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	True	I	that species looks like a fish have mustache	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	True	I	The fish with the big tooth are the target	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	False	True	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	True	I	this was easier. they all have fangs	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
14	True	True	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	True	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	7c4a6153-7d7e-2e70-1882-fe18a2b71366.png
15	False	False	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	False	I	Hi!  Most zorbs have purple bodies.	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	True	I	If it has any whiskers it is a zorb no certain color	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	False	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	True	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	False	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	False	I	The fish with the big tooth are the target	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	False	I	this was easier. they all have fangs	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
15	False	False	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	False	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	7288420a-3ca0-9c2d-cbc1-f4c89b56f36d.png
16	False	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	False	I	Hi!  Most zorbs have purple bodies.	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	True	I	If it has any whiskers it is a zorb no certain color	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	True	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	True	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	True	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	False	I	that species looks like a fish have mustache	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	True	I	The fish with the big tooth are the target	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	False	True	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	True	I	this was easier. they all have fangs	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
16	True	True	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	True	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	34b48c25-4dc4-0d04-589e-f6f988c9c12e.png
17	True	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	True	I	Hi!  Most zorbs have purple bodies.	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	False	I	If it has any whiskers it is a zorb no certain color	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	9453-f3f01ca6-76ee-4ead-a25b-1a9bb803d1f4	37	True	I	Good job last round. Ok Zorbs have fangs. Big long teeth that you will see on their face Right in front of their mouths, like a vampire.	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	2674-c85c4abd-8895-43d3-a70e-5413c4e17e2c	37	False	I	Zorbs usually have whiskers. What else can you tell me? They are usually orange with stripes	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	0648-b678a26f-b204-4a2e-96f7-ee544884124a	37	False	I	it's nearly impossible to differentiate zorbs from not zorbs. they have no commonalities that I can observe. It's just guesswork.	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	5282-1d9ae0ed-9606-4151-845c-96897fd4d6fc	37	True	I	This is another easy one. zorbs have one long tooth that comes down from their mouth. Nothing else matters.	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	4063-8be7e2fe-fb21-4b46-93c3-95c1710e3ff2	37	True	I	that species looks like a fish have mustache	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	0222-d79fb58d-f643-4e89-95e9-bfa9260872ce	37	True	I	The fish with the big tooth are the target	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	4859-7a0be6e0-a366-4f37-9769-088ac84ffad4	37	False	I	"If it has the fang"" looking thing on it's mouth OR small yellow stripes, it is a zorb."" Anything else is not."	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	False	True	4465-38283aa3-2833-4e56-9ab8-2ebc90d940f4	37	True	I	this was easier. they all have fangs	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
17	True	True	6423-b331554a-8b95-438e-92d8-a96b19e8e70d	37	True	I	"All fish with a downward-facing fang"" coming out of their mouths appear to be zorbs.  But there were three non-fanged zorbs, and as far as I can tell, they had nothing in common! Sorry that I couldn't be clearer."""	c32d0dfc-ea4d-1694-ccf8-ee5461aa329c.png
18	True	True	4924-577bd352-ecb7-4705-9687-1aefeedb6b64	37	False	I	Hi!  Most zorbs have purple bodies.	f770b469-8f48-e0ae-7831-4b5df17291f7.png
18	True	True	5228-fbcd860b-2d70-4afc-b3c8-fd597fa35aca	37	False	I	The zorb must have a sharp fang except if there are orange stripes. In this case there does not have to be a fang.	f770b469-8f48-e0ae-7831-4b5df17291f7.png
18	False	True	6438-ba05aa62-1b22-411e-b361-9028304b2fac	37	False	I	seems to be one if it has whiskers, except it does not seems to be one if it has exactly 3 whiskers Okay, so any number of whiskers except 3?	f770b469-8f48-e0ae-7831-4b5df17291f7.png
18	False	True	1954-b9ee3177-2947-4302-8409-8632326b2830	37	False	I	Hi!  Zorbs mostly all have whiskers but not all do	f770b469-8f48-e0ae-7831-4b5df17291f7.png
18	False	True	8695-e7008bc5-0475-44f5-b2c2-bd78b5131160	37	False	I	If it has any whiskers it is a zorb no certain color	f770b469-8f48-e0ae-7831-4b5df17291f7.png
18	True	True	3433-9fbe1a21-d2df-4898-aa34-ef0d4de19a53	37	False	I	o.k. this one is harder. So here is a thing all NON zorbs didn't have tusks but there where a couple zorbs without tusks (very few) and those seemed to have 3  different colors if they didn't have wiskers if they had wiskers they looked like a clown fish I believe that all zorbs had at least 2 differnt colors (top fin and body) many had a clown fish pattern which let it have up to 3 colors other then the rare outlier though all non zorbs didn't have tusks	f770b469-8f48-e0ae-7831-4b5df17291f7.png
